>>>>>Running tests<<<<<
Running 2 test sets
person04_running_d2_uncomp.avi [det: 0.31][falsep: 0.02][fps: 2713.42]
person05_running_d1_uncomp.avi [det: 0.17][falsep: 0.01][fps: 3284.53]
person06_running_d3_uncomp.avi [det: 0.62][falsep: 0.02][fps: 3143.52]
person07_running_d1_uncomp.avi [det: 0.51][falsep: 0.04][fps: 2586.10]
person08_running_d2_uncomp.avi [det: 0.56][falsep: 0.01][fps: 2869.66]
person09_running_d1_uncomp.avi [det: 0.52][falsep: 0.02][fps: 1919.09]
person10_running_d1_uncomp.avi [det: 0.55][falsep: 0.04][fps: 3776.12]
person11_running_d3_uncomp.avi [det: 0.00][falsep: 0.00][fps: 4038.33]
person12_running_d2_uncomp.avi [det: 0.33][falsep: 0.01][fps: 3569.48]
person13_running_d4_uncomp.avi [det: 0.58][falsep: 0.04][fps: 2812.99]
person14_running_d1_uncomp.avi [det: 0.47][falsep: 0.05][fps: 3845.99]
person15_running_d2_uncomp.avi [det: 0.43][falsep: 0.02][fps: 2511.14]
person16_running_d2_uncomp.avi [det: 0.46][falsep: 0.03][fps: 3440.09]
person17_running_d1_uncomp.avi [det: 0.09][falsep: 0.11][fps: 3864.59]
person18_running_d3_uncomp.avi [det: 0.58][falsep: 0.04][fps: 2660.90]
person19_running_d2_uncomp.avi [det: 0.55][falsep: 0.01][fps: 3249.78]
person20_running_d4_uncomp.avi [det: 0.54][falsep: 0.09][fps: 2785.71]
person21_running_d1_uncomp.avi [det: 0.51][falsep: 0.04][fps: 4012.68]
person22_running_d3_uncomp.avi [det: 0.28][falsep: 0.03][fps: 4181.46]
person23_running_d4_uncomp.avi [det: 0.41][falsep: 0.01][fps: 2779.45]
person24_running_d3_uncomp.avi [det: 0.59][falsep: 0.04][fps: 2994.97]
person25_running_d3_uncomp.avi [det: 0.23][falsep: 0.00][fps: 2979.22]
Loaded classifier cascade/lbp_19.xml (w:48 h:96)
Set contains 25 videos
person01_running_d4_uncomp.avi [det: 0.45][falsep: 0.07][fps: 191.51]
person02_running_d4_uncomp.avi [det: 0.65][falsep: 0.09][fps: 187.85]
person03_running_d4_uncomp.avi [det: 0.50][falsep: 0.01][fps: 189.04]
person04_running_d2_uncomp.avi [det: 0.27][falsep: 0.02][fps: 187.42]
person05_running_d1_uncomp.avi [det: 0.11][falsep: 0.01][fps: 190.79]
person06_running_d3_uncomp.avi [det: 0.57][falsep: 0.02][fps: 192.67]
person07_running_d1_uncomp.avi [det: 0.49][falsep: 0.03][fps: 187.29]
person08_running_d2_uncomp.avi [det: 0.54][falsep: 0.01][fps: 190.33]
person09_running_d1_uncomp.avi [det: 0.42][falsep: 0.02][fps: 188.44]
person10_running_d1_uncomp.avi [det: 0.53][falsep: 0.04][fps: 189.07]
person11_running_d3_uncomp.avi [det: 0.01][falsep: 0.00][fps: 190.34]
person12_running_d2_uncomp.avi [det: 0.13][falsep: 0.00][fps: 194.15]
person13_running_d4_uncomp.avi [det: 0.52][falsep: 0.03][fps: 190.42]
person14_running_d1_uncomp.avi [det: 0.41][falsep: 0.04][fps: 191.32]
person15_running_d2_uncomp.avi [det: 0.26][falsep: 0.01][fps: 191.09]
person16_running_d2_uncomp.avi [det: 0.22][falsep: 0.01][fps: 191.74]
person17_running_d1_uncomp.avi [det: 0.08][falsep: 0.10][fps: 188.20]
person18_running_d3_uncomp.avi [det: 0.54][falsep: 0.04][fps: 192.68]
person19_running_d2_uncomp.avi [det: 0.51][falsep: 0.01][fps: 189.33]
person20_running_d4_uncomp.avi [det: 0.41][falsep: 0.05][fps: 193.34]
person21_running_d1_uncomp.avi [det: 0.40][falsep: 0.03][fps: 192.73]
person22_running_d3_uncomp.avi [det: 0.24][falsep: 0.02][fps: 195.67]
person23_running_d4_uncomp.avi [det: 0.31][falsep: 0.00][fps: 191.90]
person24_running_d3_uncomp.avi [det: 0.53][falsep: 0.03][fps: 191.48]
person25_running_d3_uncomp.avi [det: 0.10][falsep: 0.00][fps: 184.68]
Set contains 25 videos
person01_running_d4_uncomp.avi [det: 0.48][falsep: 0.08][fps: 2655.36]
person02_running_d4_uncomp.avi [det: 0.65][falsep: 0.09][fps: 2446.85]
person03_running_d4_uncomp.avi [det: 0.51][falsep: 0.01][fps: 2532.17]
person04_running_d2_uncomp.avi [det: 0.25][falsep: 0.02][fps: 2760.44]
person05_running_d1_uncomp.avi [det: 0.10][falsep: 0.01][fps: 3085.06]
person06_running_d3_uncomp.avi [det: 0.60][falsep: 0.02][fps: 3148.54]
person07_running_d1_uncomp.avi [det: 0.49][falsep: 0.02][fps: 2716.86]
person08_running_d2_uncomp.avi [det: 0.58][falsep: 0.01][fps: 2940.11]
person09_running_d1_uncomp.avi [det: 0.49][falsep: 0.03][fps: 2039.80]
person10_running_d1_uncomp.avi [det: 0.55][falsep: 0.04][fps: 3494.87]
person11_running_d3_uncomp.avi [det: 0.00][falsep: 0.00][fps: 3715.47]
person12_running_d2_uncomp.avi [det: 0.22][falsep: 0.00][fps: 3474.86]
person13_running_d4_uncomp.avi [det: 0.52][falsep: 0.03][fps: 2801.19]
person14_running_d1_uncomp.avi [det: 0.46][falsep: 0.05][fps: 3676.72]
person15_running_d2_uncomp.avi [det: 0.41][falsep: 0.01][fps: 2647.18]
person16_running_d2_uncomp.avi [det: 0.43][falsep: 0.03][fps: 3434.30]
person17_running_d1_uncomp.avi [det: 0.08][falsep: 0.10][fps: 3673.06]
person18_running_d3_uncomp.avi [det: 0.54][falsep: 0.04][fps: 2903.71]
person19_running_d2_uncomp.avi [det: 0.53][falsep: 0.01][fps: 3218.95]
person20_running_d4_uncomp.avi [det: 0.43][falsep: 0.06][fps: 2878.73]
person21_running_d1_uncomp.avi [det: 0.43][falsep: 0.03][fps: 3790.76]
person22_running_d3_uncomp.avi [det: 0.22][falsep: 0.03][fps: 3853.51]
person23_running_d4_uncomp.avi [det: 0.29][falsep: 0.00][fps: 2646.73]
person24_running_d3_uncomp.avi [det: 0.58][falsep: 0.04][fps: 3194.85]
person25_running_d3_uncomp.avi [det: 0.23][falsep: 0.00][fps: 2906.59]
Loaded classifier cascade/haar_10.xml (w:23 h:46)
Set contains 25 videos
person01_walking_d4_uncomp.avi [det: 0.77][falsep: 0.26][fps: 161.51]
person02_walking_d4_uncomp.avi [det: 0.81][falsep: 0.34][fps: 148.91]
person03_walking_d4_uncomp.avi [det: 0.71][falsep: 0.25][fps: 144.44]
person04_walking_d2_uncomp.avi [det: 0.78][falsep: 0.18][fps: 173.13]
person05_walking_d1_uncomp.avi [det: 0.71][falsep: 0.16][fps: 169.48]
person06_walking_d3_uncomp.avi [det: 0.82][falsep: 0.29][fps: 165.06]
person07_walking_d1_uncomp.avi [det: 0.80][falsep: 0.24][fps: 159.42]
person08_walking_d2_uncomp.avi [det: 0.79][falsep: 0.06][fps: 165.89]
person09_walking_d1_uncomp.avi [det: 0.71][falsep: 0.11][fps: 171.57]
person10_walking_d1_uncomp.avi [det: 0.76][falsep: 0.20][fps: 169.32]
person11_walking_d3_uncomp.avi [det: 0.72][falsep: 0.16][fps: 173.24]
person12_walking_d2_uncomp.avi [det: 0.78][falsep: 0.04][fps: 185.51]
person13_walking_d4_uncomp.avi [det: 0.80][falsep: 0.25][fps: 170.12]
person14_walking_d1_uncomp.avi [det: 0.74][falsep: 0.09][fps: 178.63]
person15_walking_d2_uncomp.avi [det: 0.78][falsep: 0.05][fps: 179.05]
person16_walking_d2_uncomp.avi [det: 0.77][falsep: 0.09][fps: 170.55]
person17_walking_d1_uncomp.avi [det: 0.74][falsep: 0.06][fps: 176.31]
person18_walking_d3_uncomp.avi [det: 0.76][falsep: 0.04][fps: 173.19]
person19_walking_d2_uncomp.avi [det: 0.82][falsep: 0.12][fps: 169.59]
person20_walking_d4_uncomp.avi [det: 0.84][falsep: 0.54][fps: 159.31]
person21_walking_d1_uncomp.avi [det: 0.75][falsep: 0.21][fps: 176.25]
person22_walking_d3_uncomp.avi [det: 0.68][falsep: 0.29][fps: 183.26]
person23_walking_d4_uncomp.avi [det: 0.83][falsep: 0.23][fps: 147.60]
person24_walking_d3_uncomp.avi [det: 0.76][falsep: 0.22][fps: 172.63]
person25_walking_d3_uncomp.avi [det: 0.80][falsep: 0.35][fps: 174.63]
Set contains 25 videos
person01_walking_d4_uncomp.avi [det: 0.79][falsep: 0.22][fps: 621.15]
person02_walking_d4_uncomp.avi [det: 0.82][falsep: 0.35][fps: 420.96]
person03_walking_d4_uncomp.avi [det: 0.70][falsep: 0.23][fps: 406.86]
person04_walking_d2_uncomp.avi [det: 0.79][falsep: 0.11][fps: 463.37]
person05_walking_d1_uncomp.avi [det: 0.77][falsep: 0.24][fps: 528.50]
person06_walking_d3_uncomp.avi [det: 0.83][falsep: 0.25][fps: 623.59]
person07_walking_d1_uncomp.avi [det: 0.80][falsep: 0.22][fps: 624.45]
person08_walking_d2_uncomp.avi [det: 0.81][falsep: 0.06][fps: 573.80]
person09_walking_d1_uncomp.avi [det: 0.76][falsep: 0.12][fps: 534.05]
person10_walking_d1_uncomp.avi [det: 0.77][falsep: 0.13][fps: 725.34]
person11_walking_d3_uncomp.avi [det: 0.73][falsep: 0.25][fps: 659.33]
person12_walking_d2_uncomp.avi [det: 0.78][falsep: 0.11][fps: 646.42]
person13_walking_d4_uncomp.avi [det: 0.80][falsep: 0.23][fps: 671.68]
person14_walking_d1_uncomp.avi [det: 0.78][falsep: 0.12][fps: 510.61]
person15_walking_d2_uncomp.avi [det: 0.80][falsep: 0.05][fps: 555.54]
person16_walking_d2_uncomp.avi [det: 0.78][falsep: 0.11][fps: 545.85]
person17_walking_d1_uncomp.avi [det: 0.81][falsep: 0.14][fps: 566.15]
person18_walking_d3_uncomp.avi [det: 0.75][falsep: 0.05][fps: 708.64]
person19_walking_d2_uncomp.avi [det: 0.83][falsep: 0.07][fps: 561.16]
person20_walking_d4_uncomp.avi [det: 0.85][falsep: 0.57][fps: 534.01]
person21_walking_d1_uncomp.avi [det: 0.79][falsep: 0.21][fps: 686.80]
person22_walking_d3_uncomp.avi [det: 0.74][falsep: 0.31][fps: 747.70]
person23_walking_d4_uncomp.avi [det: 0.85][falsep: 0.24][fps: 401.20]
person24_walking_d3_uncomp.avi [det: 0.77][falsep: 0.20][fps: 713.06]
person25_walking_d3_uncomp.avi [det: 0.85][falsep: 0.88][fps: 678.55]
Loaded classifier cascade/haar_11.xml (w:23 h:46)
Set contains 25 videos
person01_walking_d4_uncomp.avi [det: 0.72][falsep: 0.33][fps: 163.83]
person02_walking_d4_uncomp.avi [det: 0.72][falsep: 0.22][fps: 150.34]
person03_walking_d4_uncomp.avi [det: 0.63][falsep: 0.06][fps: 148.35]
person04_walking_d2_uncomp.avi [det: 0.63][falsep: 0.12][fps: 173.82]
person05_walking_d1_uncomp.avi [det: 0.43][falsep: 0.06][fps: 171.46]
person06_walking_d3_uncomp.avi [det: 0.79][falsep: 0.15][fps: 163.03]
person07_walking_d1_uncomp.avi [det: 0.77][falsep: 0.23][fps: 158.72]
person08_walking_d2_uncomp.avi [det: 0.69][falsep: 0.07][fps: 167.04]
person09_walking_d1_uncomp.avi [det: 0.66][falsep: 0.11][fps: 172.02]
person10_walking_d1_uncomp.avi [det: 0.71][falsep: 0.10][fps: 173.83]
person11_walking_d3_uncomp.avi [det: 0.69][falsep: 0.09][fps: 171.46]
person12_walking_d2_uncomp.avi [det: 0.74][falsep: 0.04][fps: 180.17]
person13_walking_d4_uncomp.avi [det: 0.72][falsep: 0.07][fps: 169.22]
person14_walking_d1_uncomp.avi [det: 0.54][falsep: 0.06][fps: 179.28]
person15_walking_d2_uncomp.avi [det: 0.70][falsep: 0.04][fps: 176.76]
person16_walking_d2_uncomp.avi [det: 0.76][falsep: 0.06][fps: 169.97]
person17_walking_d1_uncomp.avi [det: 0.67][falsep: 0.02][fps: 176.15]
person18_walking_d3_uncomp.avi [det: 0.66][falsep: 0.03][fps: 173.68]
person19_walking_d2_uncomp.avi [det: 0.75][falsep: 0.11][fps: 168.57]
person20_walking_d4_uncomp.avi [det: 0.76][falsep: 0.35][fps: 160.14]
person21_walking_d1_uncomp.avi [det: 0.70][falsep: 0.15][fps: 172.87]
person22_walking_d3_uncomp.avi [det: 0.62][falsep: 0.17][fps: 181.66]
person23_walking_d4_uncomp.avi [det: 0.79][falsep: 0.27][fps: 149.29]
person24_walking_d3_uncomp.avi [det: 0.69][falsep: 0.11][fps: 172.04]
person25_walking_d3_uncomp.avi [det: 0.55][falsep: 0.13][fps: 175.79]
Set contains 25 videos
person01_walking_d4_uncomp.avi [det: 0.75][falsep: 0.25][fps: 693.47]
person02_walking_d4_uncomp.avi [det: 0.72][falsep: 0.22][fps: 456.88]
person03_walking_d4_uncomp.avi [det: 0.64][falsep: 0.06][fps: 446.81]
person04_walking_d2_uncomp.avi [det: 0.73][falsep: 0.10][fps: 499.42]
person05_walking_d1_uncomp.avi [det: 0.71][falsep: 0.20][fps: 536.98]
person06_walking_d3_uncomp.avi [det: 0.82][falsep: 0.29][fps: 678.62]
person07_walking_d1_uncomp.avi [det: 0.78][falsep: 0.24][fps: 708.28]
person08_walking_d2_uncomp.avi [det: 0.79][falsep: 0.04][fps: 603.11]
person09_walking_d1_uncomp.avi [det: 0.74][falsep: 0.11][fps: 561.75]
person10_walking_d1_uncomp.avi [det: 0.73][falsep: 0.09][fps: 771.38]
person11_walking_d3_uncomp.avi [det: 0.69][falsep: 0.11][fps: 700.04]
person12_walking_d2_uncomp.avi [det: 0.77][falsep: 0.04][fps: 692.82]
person13_walking_d4_uncomp.avi [det: 0.72][falsep: 0.06][fps: 737.53]
person14_walking_d1_uncomp.avi [det: 0.75][falsep: 0.06][fps: 544.12]
person15_walking_d2_uncomp.avi [det: 0.78][falsep: 0.04][fps: 613.38]
person16_walking_d2_uncomp.avi [det: 0.75][falsep: 0.07][fps: 576.87]
person17_walking_d1_uncomp.avi [det: 0.80][falsep: 0.07][fps: 622.89]
person18_walking_d3_uncomp.avi [det: 0.71][falsep: 0.03][fps: 753.54]
person19_walking_d2_uncomp.avi [det: 0.77][falsep: 0.06][fps: 610.30]
person20_walking_d4_uncomp.avi [det: 0.79][falsep: 0.39][fps: 566.76]
person21_walking_d1_uncomp.avi [det: 0.77][falsep: 0.16][fps: 739.07]
person22_walking_d3_uncomp.avi [det: 0.69][falsep: 0.21][fps: 836.01]
person23_walking_d4_uncomp.avi [det: 0.81][falsep: 0.24][fps: 463.49]
person24_walking_d3_uncomp.avi [det: 0.74][falsep: 0.12][fps: 759.86]
person25_walking_d3_uncomp.avi [det: 0.81][falsep: 0.64][fps: 709.45]
Loaded classifier cascade/haar_12.xml (w:23 h:46)
Set contains 25 videos
person01_walking_d4_uncomp.avi [det: 0.64][falsep: 0.26][fps: 165.52]
person02_walking_d4_uncomp.avi [det: 0.68][falsep: 0.13][fps: 153.00]
person03_walking_d4_uncomp.avi [det: 0.61][falsep: 0.06][fps: 147.81]
person04_walking_d2_uncomp.avi [det: 0.48][falsep: 0.08][fps: 173.68]
person05_walking_d1_uncomp.avi [det: 0.30][falsep: 0.03][fps: 175.15]
person06_walking_d3_uncomp.avi [det: 0.73][falsep: 0.14][fps: 167.16]
person07_walking_d1_uncomp.avi [det: 0.75][falsep: 0.22][fps: 162.46]
person08_walking_d2_uncomp.avi [det: 0.65][falsep: 0.05][fps: 170.42]
person09_walking_d1_uncomp.avi [det: 0.60][falsep: 0.09][fps: 172.28]
person10_walking_d1_uncomp.avi [det: 0.68][falsep: 0.06][fps: 172.50]
person11_walking_d3_uncomp.avi [det: 0.58][falsep: 0.06][fps: 177.43]
person12_walking_d2_uncomp.avi [det: 0.67][falsep: 0.03][fps: 185.30]
person13_walking_d4_uncomp.avi [det: 0.69][falsep: 0.09][fps: 170.73]
person14_walking_d1_uncomp.avi [det: 0.38][falsep: 0.03][fps: 180.17]
person15_walking_d2_uncomp.avi [det: 0.56][falsep: 0.05][fps: 180.76]
person16_walking_d2_uncomp.avi [det: 0.73][falsep: 0.05][fps: 171.67]
person17_walking_d1_uncomp.avi [det: 0.45][falsep: 0.01][fps: 180.34]
person18_walking_d3_uncomp.avi [det: 0.61][falsep: 0.02][fps: 175.98]
person19_walking_d2_uncomp.avi [det: 0.72][falsep: 0.09][fps: 173.41]
person20_walking_d4_uncomp.avi [det: 0.75][falsep: 0.20][fps: 162.29]
person21_walking_d1_uncomp.avi [det: 0.67][falsep: 0.14][fps: 176.89]
person22_walking_d3_uncomp.avi [det: 0.57][falsep: 0.10][fps: 184.70]
person23_walking_d4_uncomp.avi [det: 0.76][falsep: 0.27][fps: 153.38]
person24_walking_d3_uncomp.avi [det: 0.66][falsep: 0.10][fps: 174.39]
person25_walking_d3_uncomp.avi [det: 0.28][falsep: 0.02][fps: 175.96]
Set contains 25 videos
person01_walking_d4_uncomp.avi [det: 0.70][falsep: 0.26][fps: 660.12]
person02_walking_d4_uncomp.avi [det: 0.69][falsep: 0.12][fps: 447.96]
person03_walking_d4_uncomp.avi [det: 0.61][falsep: 0.06][fps: 443.34]
person04_walking_d2_uncomp.avi [det: 0.65][falsep: 0.08][fps: 499.05]
person05_walking_d1_uncomp.avi [det: 0.69][falsep: 0.12][fps: 537.14]
person06_walking_d3_uncomp.avi [det: 0.82][falsep: 0.22][fps: 678.83]
person07_walking_d1_uncomp.avi [det: 0.78][falsep: 0.22][fps: 702.04]
person08_walking_d2_uncomp.avi [det: 0.78][falsep: 0.04][fps: 606.03]
person09_walking_d1_uncomp.avi [det: 0.72][falsep: 0.10][fps: 585.88]
person10_walking_d1_uncomp.avi [det: 0.72][falsep: 0.07][fps: 757.55]
person11_walking_d3_uncomp.avi [det: 0.58][falsep: 0.09][fps: 693.43]
person12_walking_d2_uncomp.avi [det: 0.76][falsep: 0.04][fps: 680.28]
person13_walking_d4_uncomp.avi [det: 0.69][falsep: 0.06][fps: 727.27]
person14_walking_d1_uncomp.avi [det: 0.74][falsep: 0.06][fps: 527.22]
person15_walking_d2_uncomp.avi [det: 0.76][falsep: 0.05][fps: 590.54]
person16_walking_d2_uncomp.avi [det: 0.74][falsep: 0.05][fps: 567.08]
person17_walking_d1_uncomp.avi [det: 0.78][falsep: 0.08][fps: 613.46]
person18_walking_d3_uncomp.avi [det: 0.67][falsep: 0.03][fps: 738.76]
person19_walking_d2_uncomp.avi [det: 0.75][falsep: 0.05][fps: 604.21]
person20_walking_d4_uncomp.avi [det: 0.79][falsep: 0.20][fps: 571.12]
person21_walking_d1_uncomp.avi [det: 0.76][falsep: 0.12][fps: 705.97]
person22_walking_d3_uncomp.avi [det: 0.69][falsep: 0.14][fps: 739.29]
person23_walking_d4_uncomp.avi [det: 0.77][falsep: 0.25][fps: 467.49]
person24_walking_d3_uncomp.avi [det: 0.72][falsep: 0.09][fps: 762.67]
person25_walking_d3_uncomp.avi [det: 0.78][falsep: 0.23][fps: 703.18]
Loaded classifier cascade/haar_13.xml (w:23 h:46)
Set contains 25 videos
person01_walking_d4_uncomp.avi [det: 0.49][falsep: 0.09][fps: 166.52]
person02_walking_d4_uncomp.avi [det: 0.63][falsep: 0.05][fps: 153.76]
person03_walking_d4_uncomp.avi [det: 0.56][falsep: 0.01][fps: 149.14]
person04_walking_d2_uncomp.avi [det: 0.27][falsep: 0.02][fps: 171.94]
person05_walking_d1_uncomp.avi [det: 0.12][falsep: 0.01][fps: 173.75]
person06_walking_d3_uncomp.avi [det: 0.65][falsep: 0.06][fps: 165.56]
person07_walking_d1_uncomp.avi [det: 0.69][falsep: 0.15][fps: 160.14]
person08_walking_d2_uncomp.avi [det: 0.55][falsep: 0.03][fps: 169.45]
person09_walking_d1_uncomp.avi [det: 0.40][falsep: 0.04][fps: 171.89]
person10_walking_d1_uncomp.avi [det: 0.64][falsep: 0.05][fps: 176.13]
person11_walking_d3_uncomp.avi [det: 0.29][falsep: 0.02][fps: 175.10]
person12_walking_d2_uncomp.avi [det: 0.55][falsep: 0.02][fps: 185.02]
person13_walking_d4_uncomp.avi [det: 0.56][falsep: 0.03][fps: 170.87]
person14_walking_d1_uncomp.avi [det: 0.26][falsep: 0.03][fps: 177.44]
person15_walking_d2_uncomp.avi [det: 0.37][falsep: 0.02][fps: 179.23]
person16_walking_d2_uncomp.avi [det: 0.69][falsep: 0.04][fps: 171.80]
person17_walking_d1_uncomp.avi [det: 0.40][falsep: 0.01][fps: 179.99]
person18_walking_d3_uncomp.avi [det: 0.53][falsep: 0.02][fps: 175.01]
person19_walking_d2_uncomp.avi [det: 0.62][falsep: 0.06][fps: 171.76]
person20_walking_d4_uncomp.avi [det: 0.58][falsep: 0.11][fps: 162.82]
person21_walking_d1_uncomp.avi [det: 0.61][falsep: 0.09][fps: 175.25]
person22_walking_d3_uncomp.avi [det: 0.32][falsep: 0.03][fps: 184.75]
person23_walking_d4_uncomp.avi [det: 0.74][falsep: 0.28][fps: 156.01]
person24_walking_d3_uncomp.avi [det: 0.60][falsep: 0.07][fps: 175.08]
person25_walking_d3_uncomp.avi [det: 0.15][falsep: 0.02][fps: 175.21]
Set contains 25 videos
person01_walking_d4_uncomp.avi [det: 0.58][falsep: 0.13][fps: 678.36]
person02_walking_d4_uncomp.avi [det: 0.63][falsep: 0.06][fps: 460.37]
person03_walking_d4_uncomp.avi [det: 0.57][falsep: 0.01][fps: 438.61]
person04_walking_d2_uncomp.avi [det: 0.43][falsep: 0.04][fps: 472.01]
person05_walking_d1_uncomp.avi [det: 0.47][falsep: 0.09][fps: 531.37]
person06_walking_d3_uncomp.avi [det: 0.78][falsep: 0.16][fps: 667.39]
person07_walking_d1_uncomp.avi [det: 0.74][falsep: 0.19][fps: 696.46]
person08_walking_d2_uncomp.avi [det: 0.72][falsep: 0.03][fps: 585.14]
person09_walking_d1_uncomp.avi [det: 0.67][falsep: 0.09][fps: 567.57]
person10_walking_d1_uncomp.avi [det: 0.69][falsep: 0.05][fps: 746.06]
person11_walking_d3_uncomp.avi [det: 0.36][falsep: 0.03][fps: 679.47]
person12_walking_d2_uncomp.avi [det: 0.73][falsep: 0.03][fps: 652.23]
person13_walking_d4_uncomp.avi [det: 0.61][falsep: 0.03][fps: 719.91]
person14_walking_d1_uncomp.avi [det: 0.72][falsep: 0.04][fps: 524.00]
person15_walking_d2_uncomp.avi [det: 0.72][falsep: 0.03][fps: 591.17]
person16_walking_d2_uncomp.avi [det: 0.72][falsep: 0.04][fps: 555.02]
person17_walking_d1_uncomp.avi [det: 0.77][falsep: 0.05][fps: 596.96]
person18_walking_d3_uncomp.avi [det: 0.63][falsep: 0.02][fps: 722.47]
person19_walking_d2_uncomp.avi [det: 0.72][falsep: 0.03][fps: 586.51]
person20_walking_d4_uncomp.avi [det: 0.59][falsep: 0.09][fps: 569.85]
person21_walking_d1_uncomp.avi [det: 0.71][falsep: 0.09][fps: 711.01]
person22_walking_d3_uncomp.avi [det: 0.51][falsep: 0.06][fps: 817.35]
person23_walking_d4_uncomp.avi [det: 0.75][falsep: 0.30][fps: 470.82]
person24_walking_d3_uncomp.avi [det: 0.67][falsep: 0.08][fps: 746.61]
person25_walking_d3_uncomp.avi [det: 0.66][falsep: 0.11][fps: 689.90]
Loaded classifier cascade/lbp_14.xml (w:48 h:96)
Set contains 25 videos
person01_walking_d4_uncomp.avi [det: 0.72][falsep: 0.08][fps: 191.91]
person02_walking_d4_uncomp.avi [det: 0.73][falsep: 0.03][fps: 193.57]
person03_walking_d4_uncomp.avi [det: 0.57][falsep: 0.01][fps: 191.98]
person04_walking_d2_uncomp.avi [det: 0.36][falsep: 0.02][fps: 191.00]
person05_walking_d1_uncomp.avi [det: 0.51][falsep: 0.03][fps: 191.53]
person06_walking_d3_uncomp.avi [det: 0.69][falsep: 0.03][fps: 190.18]
person07_walking_d1_uncomp.avi [det: 0.67][falsep: 0.04][fps: 193.08]
person08_walking_d2_uncomp.avi [det: 0.65][falsep: 0.01][fps: 193.98]
person09_walking_d1_uncomp.avi [det: 0.60][falsep: 0.07][fps: 186.54]
person10_walking_d1_uncomp.avi [det: 0.62][falsep: 0.04][fps: 193.37]
person11_walking_d3_uncomp.avi [det: 0.57][falsep: 0.03][fps: 194.21]
person12_walking_d2_uncomp.avi [det: 0.61][falsep: 0.02][fps: 192.38]
person13_walking_d4_uncomp.avi [det: 0.77][falsep: 0.09][fps: 196.07]
person14_walking_d1_uncomp.avi [det: 0.64][falsep: 0.02][fps: 193.44]
person15_walking_d2_uncomp.avi [det: 0.59][falsep: 0.02][fps: 194.90]
person16_walking_d2_uncomp.avi [det: 0.62][falsep: 0.03][fps: 194.05]
person17_walking_d1_uncomp.avi [det: 0.62][falsep: 0.02][fps: 194.31]
person18_walking_d3_uncomp.avi [det: 0.67][falsep: 0.03][fps: 193.63]
person19_walking_d2_uncomp.avi [det: 0.63][falsep: 0.01][fps: 192.39]
person20_walking_d4_uncomp.avi [det: 0.70][falsep: 0.13][fps: 194.23]
person21_walking_d1_uncomp.avi [det: 0.61][falsep: 0.05][fps: 195.41]
person22_walking_d3_uncomp.avi [det: 0.57][falsep: 0.04][fps: 198.51]
person23_walking_d4_uncomp.avi [det: 0.70][falsep: 0.05][fps: 192.14]
person24_walking_d3_uncomp.avi [det: 0.67][falsep: 0.03][fps: 196.13]
person25_walking_d3_uncomp.avi [det: 0.60][falsep: 0.01][fps: 189.35]
Set contains 25 videos
person01_walking_d4_uncomp.avi [det: 0.74][falsep: 0.10][fps: 2339.55]
person02_walking_d4_uncomp.avi [det: 0.74][falsep: 0.03][fps: 2125.97]
person03_walking_d4_uncomp.avi [det: 0.58][falsep: 0.01][fps: 1998.13]
person04_walking_d2_uncomp.avi [det: 0.37][falsep: 0.02][fps: 2811.98]
person05_walking_d1_uncomp.avi [det: 0.59][falsep: 0.03][fps: 3381.46]
person06_walking_d3_uncomp.avi [det: 0.69][falsep: 0.03][fps: 3014.65]
person07_walking_d1_uncomp.avi [det: 0.68][falsep: 0.04][fps: 2822.40]
person08_walking_d2_uncomp.avi [det: 0.70][falsep: 0.01][fps: 2687.30]
person09_walking_d1_uncomp.avi [det: 0.64][falsep: 0.19][fps: 2146.42]
person10_walking_d1_uncomp.avi [det: 0.63][falsep: 0.04][fps: 3659.23]
person11_walking_d3_uncomp.avi [det: 0.60][falsep: 0.04][fps: 3892.47]
person12_walking_d2_uncomp.avi [det: 0.64][falsep: 0.02][fps: 3330.98]
person13_walking_d4_uncomp.avi [det: 0.80][falsep: 0.14][fps: 2635.29]
person14_walking_d1_uncomp.avi [det: 0.68][falsep: 0.03][fps: 3383.55]
person15_walking_d2_uncomp.avi [det: 0.67][falsep: 0.02][fps: 2994.00]
person16_walking_d2_uncomp.avi [det: 0.69][falsep: 0.04][fps: 3055.80]
person17_walking_d1_uncomp.avi [det: 0.67][falsep: 0.03][fps: 3170.40]
person18_walking_d3_uncomp.avi [det: 0.67][falsep: 0.04][fps: 2739.37]
person19_walking_d2_uncomp.avi [det: 0.66][falsep: 0.01][fps: 3198.14]
person20_walking_d4_uncomp.avi [det: 0.71][falsep: 0.16][fps: 2223.74]
person21_walking_d1_uncomp.avi [det: 0.62][falsep: 0.05][fps: 3864.15]
person22_walking_d3_uncomp.avi [det: 0.57][falsep: 0.04][fps: 4253.95]
person23_walking_d4_uncomp.avi [det: 0.70][falsep: 0.05][fps: 2279.74]
person24_walking_d3_uncomp.avi [det: 0.67][falsep: 0.03][fps: 2954.46]
person25_walking_d3_uncomp.avi [det: 0.64][falsep: 0.02][fps: 3127.68]
Loaded classifier cascade/lbp_16.xml (w:48 h:96)
Set contains 25 videos
person01_walking_d4_uncomp.avi [det: 0.64][falsep: 0.07][fps: 192.80]
person02_walking_d4_uncomp.avi [det: 0.70][falsep: 0.02][fps: 189.81]
